"term","samplesize","meanlightness","sdlightness","selightness","meanred","sdred","sered","meangreen","sdgreen","segreen","meanblue","sdblue","seblue","meansolar","sdsolar","sesolar","meantemp","sdtemp","setemp","meanredness","sdredness","seredness","meanorangeness","sdorangeness","seorangeness","meanyellowness","sdyellowness","seyellowness","meanbrownness","sdbrownness","sebrownness","meandarkbrownness","sddarkbrownness","sedarkbrownness","meanbrownblackness","sdbrownblackness","sebrownblackness","meanblueness","sdblueness","seblueness","meangreenness","sdgreenness","segreenness","meanpurpleness","sdpurpleness","sepurpleness","meanpixSD","sdpixSD","sepixSD","meanpixUsed","sdpixSD","sepixSD","numvalidtaxa"
"4239","monomorium areniphilum",7,0.333948024936118,0.0183408271013399,0.00693218104991128,97.4517244357564,4.64559107078443,1.75586838088541,78.6589280304341,4.49607500207933,1.69935661877087,73.019179512052,7.71382530860321,2.91555191765145,NA,NA,NA,NA,NA,NA,"0.018092697256113","0.0230033712182543","0.00869445707994311","0.0292363366770774","0.0354571466705414","0.0134015417557421","0","0","0","0.184736994371286","0.113727109808801","0.042984807125746","0.18244640147053","0.111692705353709","0.0422158745179896","0.61783637476174","0.0182180041991546","0.00688575835641337","0","0","0","0","0","0","0","0","0",21.4777383884745,4.3623186958502,1.64880148697532,1734.28571428571,"4.3623186958502","1.64880148697532",1
"4240","meranoplus clypeatus",3,0.346463291775464,0.0149816943124189,0.00864968524419175,98.4421892979587,7.93905369196109,4.58361478616463,84.3711429830327,2.94083336115886,1.6978909327069,78.2540895075277,4.34607947662184,2.50921015574712,NA,NA,NA,NA,NA,NA,"0.0128291933720741","0.0222208147405582","0.0128291933720741","0.0223326787517449","0.0386813342671361","0.0223326787517449","0","0","0","0.168845026677127","0.08730472353691","0.0504054056355609","0.164930820051539","0.0782626807458813","0.0451849797961363","0.613952198831534","0.0311335438900435","0.0179749599457436","0","0","0","0","0","0","0","0","0",22.1830514319802,0.439764045236329,0.253897889897113,1379,"0.439764045236329","0.253897889897113",1
"4241","monomorium vaguum",3,0.380380263195331,0.016203224133838,0.00935493581541124,126.506805892049,9.90329446553709,5.71766972554197,98.0137170518237,2.41923133856369,1.39674386455172,67.4871283375692,2.47367557178103,1.42817725725558,NA,NA,NA,NA,NA,NA,"0.0981718458600326","0.0709139599550416","0.0409421938693456","0.263380408797087","0.066963023914412","0.0386611198827371","0.120496521834512","0.0391661627150161","0.0226125945866392","0.461796073728354","0.0553096928602646","0.0319330660616693","0.407120337037124","0.0335225331997587","0.0193542435667989","0.503894878854708","0.0388364488844591","0.0224222342178116","0","0","0","0","0","0","0","0","0",26.2948159498654,5.96269206896488,3.44256187111172,1653.33333333333,"5.96269206896488","3.44256187111172",1
"4242","solenopsis major",6,0.539077410043167,0.0504294460932848,0.020587735156623,192.134147930581,17.1867558831737,7.0164637079254,148.413342952125,14.2408271878335,5.81379335422434,82.7953311914341,10.3912774526717,4.24222125578892,NA,NA,NA,NA,NA,NA,"0.21798183275779","0.047989371384382","0.0195915788281094","0.488089466555362","0.0454975443635642","0.0185742947067289","0.358175682170663","0.0507324048255792","0.0207114175411634","0.484587915000715","0.0437499137478114","0.0178608274954855","0.32618075292813","0.054176476366268","0.0221174538598848","0.246532753213408","0.0673990426791125","0.0275155439526486","0","0","0","0","0","0","0","0","0",20.7036909970019,4.69795441611666,1.91793185905678,2312.83333333333,"4.69795441611666","1.91793185905678",1
"4243","solenopsis virulens",3,0.49895255041596,0.0512804643979756,0.0296067899243403,176.242424610403,20.2746623608755,11.7055817717802,133.654950526098,8.36684663618237,4.83060115766821,78.2233761017368,5.95639936864289,3.43892877888689,NA,NA,NA,NA,NA,NA,"0.210783710687154","0.0920147029073207","0.0531247134929451","0.449376241739354","0.0719140928005159","0.0415196208369056","0.303973248538037","0.021511678632952","0.0124197734494555","0.50223287811994","0.00366125864636824","0.00211382866505355","0.36339456909299","0.0296972497902012","0.0171457151605642","0.30885323682195","0.0795084798465705","0.0459042422422754","0","0","0","0","0","0","0","0","0",22.2418113774003,0.493570681684097,0.28496316593442,1565,"0.493570681684097","0.28496316593442",1
"4244","meranoplus bellii",3,0.346977239471844,0.0435725379833824,0.025156616533981,104.398541412877,20.3824751822544,11.7678275332254,81.7745938392473,7.91142779787254,4.567664968776,72.5598507177639,4.61676850444703,2.66549253882868,NA,NA,NA,NA,NA,NA,"0.0720674175486633","0.0728730367782934","0.0420732674006132","0.0853054270222289","0.104513350186182","0.060340810863902","0","0","0","0.243864763028295","0.152867997376367","0.0882583794357247","0.229267006560904","0.125458687667081","0.0724336070967663","0.590593955243622","0.079931275224527","0.0461483432675507","0","0","0","0","0","0","0","0","0",19.6761020337792,1.33510373253443,0.770822499374826,1564.33333333333,"1.33510373253443","0.770822499374826",1
"4245","pogonomyrmex brevispinosus",5,0.425659088998692,0.0371147605855138,0.0165982255275677,142.393930442392,12.6580657393322,5.66085909136158,94.8925541779387,11.9802897431053,5.35774845114538,74.6922049469407,7.6027401123334,3.40004874128837,NA,NA,NA,NA,NA,NA,"0.249526509134095","0.0428095153981697","0.0191449973028263","0.281420543576175","0.0514305338625088","0.0230004339671349","0.0310210269768737","0.0487465062448314","0.0218001003258122","0.428939548594008","0.0310251157808893","0.013874853579174","0.353406577885264","0.025020418324466","0.0111894712397975","0.441592429637677","0.0496394734875772","0.0221994474171042","0","0","0","0","0","0","0","0","0",23.1243419563109,5.25151727039496,2.34854992032345,1722.6,"5.25151727039496","2.34854992032345",1
"4246","pogonomyrmex marcusi",8,0.431852961461064,0.0666578112489398,0.0235670951765891,140.142156416198,25.2690884434076,8.93397189636807,91.7194582007031,13.8982556852542,4.91377542085386,80.1028539289444,9.37273269504007,3.31376142345585,NA,NA,NA,NA,NA,NA,"0.23891740774851","0.0800071267679503","0.0282867909404347","0.19845950965964","0.1042221447541","0.0368480926527151","0.00700867806843884","0.0198235351573862","0.00700867806843884","0.330537089036823","0.0620426213857615","0.0219353791522307","0.26716764088252","0.045279961988998","0.0160088840871448","0.45042291601491","0.0990944644839514","0.0350351839073258","0","0","0","0","0","0","0","0","0",26.4389890015519,4.95748387371908,1.75273523236486,1680.75,"4.95748387371908","1.75273523236486",1
"4247","tetramorium squaminode",3,0.346503910843172,0.0281202019923263,0.0162352061899362,107.177266717309,7.30675859933101,4.21855904422737,83.0348469899844,7.0269325829712,4.05700141835577,69.5397278127088,7.45078215657396,4.30171108377123,NA,NA,NA,NA,NA,NA,"0.0591365070443498","0.00812715088701758","0.0046922127523643","0.117703130023417","0.0295279723599631","0.0170479827906485","0","0","0","0.330464800258501","0.0397741859739239","0.0229636369788432","0.313878238070653","0.0427867756507052","0.0247029564396908","0.579696993265455","0.0286539552914941","0.0165433688008916","0","0","0","0","0","0","0","0","0",25.119885387007,6.7556485963438,3.90037553564961,1757,"6.7556485963438","3.90037553564961",1
"4248","temnothorax artvinensis",3,0.374870363650565,0.0648200868159728,0.0374238945720968,118.244763673885,29.7550977881138,17.1791137177312,90.940960746443,14.5355328920497,8.39209382803957,72.9391217879037,5.35563165043808,3.09207537506091,NA,NA,NA,NA,NA,NA,"0.0860155932981663","0.148983377835605","0.0860155932981663","0.158130437987214","0.171253287511052","0.0988731316441144","0.0331725662453063","0.0528406572070597","0.0305075676626526","0.340549422167811","0.132985080624672","0.0767789720968585","0.302522547628963","0.0825478674011009","0.0476590334650551","0.536295044416139","0.116686657992603","0.0673690734028673","0","0","0","0","0","0","0","0","0",18.0809410189302,2.4287920832064,1.40226376304485,1316,"2.4287920832064","1.40226376304485",1
"4249","tetramorium postpetiolatum",4,0.50429447290205,0.111073240595508,0.0555366202977542,169.993049637391,38.5034459862189,19.2517229931095,135.345944780269,32.4735158310209,16.2367579155105,87.1971315426541,18.1787069694488,9.0893534847244,NA,NA,NA,NA,NA,NA,"0.149278743206079","0.0433703060629651","0.0216851530314826","0.372097057522428","0.0834800482071998","0.0417400241035999","0.246570272678678","0.0908026406260242","0.0454013203130121","0.438904936966084","0.0416418794032739","0.020820939701637","0.324740108736878","0.0892336914988502","0.0446168457494251","0.333360589657289","0.150993905828309","0.0754969529141547","0","0","0","0","0","0","0","0","0",22.5997469776563,3.08682027264498,1.54341013632249,1977.25,"3.08682027264498","1.54341013632249",1
"4250","tetramorium exasperatum",4,0.402927647485115,0.0584446667821538,0.0292223333910769,139.25110734786,22.0639014958215,11.0319507479107,97.0917006814461,16.0893755138818,8.0446877569409,66.2419928695488,7.84081880342011,3.92040940171006,NA,NA,NA,NA,NA,NA,"0.215393573790168","0.0504908829933467","0.0252454414966733","0.333004151289994","0.0771148178565913","0.0385574089282957","0.118881658591887","0.0799849529825062","0.0399924764912531","0.50501980788498","0.0236887279277413","0.0118443639638706","0.425345948027106","0.0314189956782183","0.0157094978391092","0.453917226086824","0.0865251039051823","0.0432625519525911","0","0","0","0","0","0","0","0","0",17.8366991185859,3.93047998517648,1.96523999258824,1933.75,"3.93047998517648","1.96523999258824",1
"4251","rhytidoponera foreli",3,0.368289773351112,0.0219753733668728,0.0126874877289065,108.641755188687,7.20968041458009,4.16251092812899,84.2481330387363,7.25935801183869,4.19119230227893,79.1860292203795,4.00414994838558,2.31179705057604,NA,NA,NA,NA,NA,NA,"0.0540189409715125","0.0098518329147149","0.00568795838532186","0.0255108293290248","0.0371705124227609","0.0214604053531974","0","0","0","0.191329536385415","0.0503288836175946","0.0290573945046316","0.175348932714678","0.0408090006282761","0.0235610874980948","0.573953901220834","0.0282732565277651","0.0163235722671725","0","0","0","0","0","0","0","0","0",25.9222494731949,3.52079577639194,2.03273238926159,2294.66666666667,"3.52079577639194","2.03273238926159",1
"4252","dolichoderus scrobiculatus",4,0.306071941422911,0.0614922436233515,0.0307461218116758,84.4647054270659,16.2709716855279,8.13548584276394,76.0397645158447,16.8703396615855,8.43516983079277,71.6319846986188,15.1787108861079,7.58935544305394,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.114657074756692","0.0316399138258975","0.0158199569129487","0.12695058754105","0.0254218084454374","0.0127109042227187","0.66876586107033","0.0638077321001093","0.0319038660500547","0","0","0","0","0","0","0","0","0",24.216739532105,9.81988918873565,4.90994459436783,1875,"9.81988918873565","4.90994459436783",1
"4253","basiceros disciger",3,0.333650515067403,0.0285466267281734,0.0164814026259667,98.4837353433168,12.2344076069911,7.06353852527191,77.9440981626797,8.634788074103,4.98529721897874,71.6780273410585,3.88316071252665,2.24194388268384,NA,NA,NA,NA,NA,NA,"0.0282427378992508","0.0489178569863535","0.0282427378992508","0.0411774449751489","0.0713214268228296","0.0411774449751489","0","0","0","0.195826795806402","0.117942800093404","0.068094307382905","0.190875391839684","0.101668163354597","0.0586981414807915","0.613789273163464","0.0479780690470239","0.0277001510794977","0","0","0","0","0","0","0","0","0",26.8991861982698,7.54574965296099,4.35654059337455,2357,"7.54574965296099","4.35654059337455",1
"4254","camponotus cinereus",6,0.358114471939917,0.0886562112032644,0.0361937466627359,98.77697221603,28.4157471526702,11.600680197331,87.2876083972672,18.4001626088755,7.51183492933052,83.8614084733278,17.7984072260316,7.26616932300707,NA,NA,NA,NA,NA,NA,"0.0311213051186616","0.0484196643435897","0.0197672451931046","0.0147157822935736","0.024091405218662","0.00983527499539094","0","0","0","0.0943161119815235","0.0751288545313485","0.0306712264269313","0.0892991098304247","0.0582031239528008","0.0237613258533872","0.612639324643019","0.111434302559491","0.0454928635189451","0","0","0","0","0","0","0","0","0",22.9978317048944,7.77168436592935,3.17277685641539,2024.83333333333,"7.77168436592935","3.17277685641539",3
"4255","camponotus propinquus",4,0.345749987325152,0.0214978277690969,0.0107489138845485,91.4441702448861,2.94664023957596,1.47332011978798,88.091509950911,5.45416461999045,2.72708230999523,84.8883232909412,8.52453281971825,4.26226640985912,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0434094883540129","0.0606904253708017","0.0303452126854008","0.0468813492440122","0.0628258831829384","0.0314129415914692","0.641395410804368","0.0115554519199057","0.00577772595995285","0","0","0","0","0","0","0","0","0",25.6327543823183,1.13874726994479,0.569373634972395,1458.75,"1.13874726994479","0.569373634972395",1
"4256","probolomyrmex filiformis",3,0.438863263172372,0.0696199649521086,0.0401951055060722,152.923611750454,13.0563442348482,7.53808385862204,106.762021973878,25.2686013359701,14.5888337833677,70.896652467456,34.9316668058195,20.1678072335822,NA,NA,NA,NA,NA,NA,"0.222805951346437","0.171110012153016","0.0987904115775837","0.364500092095554","0.174533498822943","0.100766962528033","0.153601881363744","0.112227894318493","0.0647948049953666","0.504718313324618","0.206994867696784","0.119508542585609","0.391426207784191","0.15422398259264","0.0890412578653569","0.400299561762927","0.0512013499405812","0.0295611131710668","0","0","0","0","0","0","0","0","0",29.6700392141658,2.62771673516887,1.51711296440383,1413.66666666667,"2.62771673516887","1.51711296440383",1
"4257","trichomyrmex emeryi",3,0.49009672799577,0.0333235205768469,0.0192393435753886,174.447088707917,20.8253659293344,12.0235306252737,117.742959988297,10.7540127633783,6.20883216380516,75.502242569926,6.18297372437382,3.56974154415961,NA,NA,NA,NA,NA,NA,"0.309951563098112","0.0555934948554143","0.0320969192199655","0.4515029652176","0.115906984946209","0.0669189289596514","0.204440016300683","0.112700548987411","0.0650676922957004","0.507877255809528","0.0508928012914846","0.0293829725254528","0.369234516960845","0.0299883481964546","0.0173137809037753","0.315893769772875","0.0816681016836643","0.0471511004912693","0","0","0","0","0","0","0","0","0",18.859266376662,1.77524854888429,1.02494022757684,1420.66666666667,"1.77524854888429","1.02494022757684",1
"4258","myrmica dshungarica",3,0.395709642082492,0.0412132603514994,0.0237944869581203,118.074239046185,10.739464663185,6.20043281424233,93.8363174018925,11.4762808421339,6.62583383350175,83.7376784158855,12.2236695389466,7.05733889879585,NA,NA,NA,NA,NA,NA,"0.0625291044066813","0.0561483012299997","0.0324172368296805","0.085498206637631","0.0648274785063446","0.0374281621665228","0","0","0","0.259359836529163","0.0735218795686919","0.0424478769603115","0.230132228422995","0.0721792178560536","0.0416726908590892","0.536963768446332","0.0421155476987647","0.0243154228009503","0","0","0","0","0","0","0","0","0",21.6533137628379,4.90134815249046,2.82979467523244,1914.33333333333,"4.90134815249046","2.82979467523244",1
"4259","crematogaster similis",5,0.431217644035184,0.0724417134850229,0.0323969191518149,133.219428913419,22.2421458969652,9.94699003821646,101.02480566239,18.4189102449418,8.23718707583142,86.7015695445251,15.2994794621542,6.84213521954773,NA,NA,NA,NA,NA,NA,"0.133693909108436","0.0417556328530674","0.0186736867005964","0.163252795577957","0.0793904844957516","0.0355045040198287","0.00560188652728448","0.0125261990772483","0.00560188652728448","0.310810928786663","0.0573990466468925","0.0256696340292266","0.258859066039611","0.0505220104249357","0.0225941299340218","0.477570867006201","0.0872241015567265","0.0390078040714371","0","0","0","0","0","0","0","0","0",20.4106484436747,4.25065992681112,1.90095290911679,1724.2,"4.25065992681112","1.90095290911679",1
"4260","tetramorium inerme",3,0.349113465856606,0.0378573739291989,0.0218569650288353,106.456312327259,12.2431065466039,7.06856086039901,80.0869572999702,9.1042200754373,5.25632391131532,71.5915552596105,7.41095789903675,4.27871853796185,NA,NA,NA,NA,NA,NA,"0.0762046229878784","0.0338069877412272","0.0195184734728879","0.0704611897545741","0.0601942761009477","0.0347531815105568","0","0","0","0.270631631589273","0.0541592759543747","0.0312688725513735","0.255910250696557","0.04746599692332","0.0274045061010327","0.5825242653833","0.0480121825357014","0.0277198465113687","0","0","0","0","0","0","0","0","0",21.5662007129761,3.51254633681764,2.0279695731027,1994,"3.51254633681764","2.0279695731027",1
"4261","cataglyphis kurdistanica",3,0.490095765112186,0.0432888882052436,0.024992851258217,162.346722454816,40.8223031217392,23.5687676962766,107.299179824842,6.0859821169861,3.51374341352517,87.7080127148856,24.6474955938618,14.2302382159663,NA,NA,NA,NA,NA,NA,"0.250643964296511","0.260548556996674","0.150427779518998","0.269803463187681","0.31033342369969","0.179171085711554","0.0804534718854137","0.139349500950851","0.0804534718854137","0.276602940230182","0.273704038792354","0.158023100475053","0.184361146475388","0.177086213987655","0.102240773315544","0.363346186451702","0.160087463222507","0.0924265399853985","0","0","0","0","0","0","0","0","0",28.8503424370612,6.86776456578011,3.96510572078412,1694.33333333333,"6.86776456578011","3.96510572078412",1
"4262","crematogaster opaciceps",7,0.346858855937101,0.0497785671915421,0.0188145299157056,105.903885781311,17.2750950528407,6.52937219783126,81.4872066305038,12.4267634005308,4.69687507989198,70.9941307466104,9.84796003737487,3.72217902574232,NA,NA,NA,NA,NA,NA,"0.0627991049989143","0.0544643561606334","0.0205855916740407","0.0823749125686741","0.0911026883462324","0.0344335795905076","0.00745333767055531","0.0197196779136788","0.00745333767055531","0.279422099405028","0.0902408825311845","0.0341078476097867","0.264148148736868","0.0755261478202381","0.0285462006592933","0.584690643994858","0.0677454707954538","0.0256053811679657","0","0","0","0","0","0","0","0","0",18.1590666881093,3.57837493179285,1.35249859532451,1277,"3.57837493179285","1.35249859532451",4
"4263","tapinoma wilsoni",5,0.412530984736299,0.0465524327603416,0.0208188808340224,126.02810213754,12.1912799034676,5.45210611937614,108.167959105848,11.1424162788606,4.98304004662651,84.3627000779719,11.8928638942009,5.3186504229172,NA,NA,NA,NA,NA,NA,"0.00975034992007082","0.015219737967913","0.0068064737391976","0.156504537387796","0.0309765491848561","0.0138531339371408","0.0575676894545624","0.0192147961836956","0.00859311808810937","0.325359986786525","0.0409410676763971","0.0183094020791687","0.282893201186351","0.0481124867080791","0.021516558169164","0.505772148480234","0.0478089407979123","0.021380808311279","0","0","0","0","0","0","0","0","0",30.9314139158778,2.63428992633968,1.17809026954769,2018.2,"2.63428992633968","1.17809026954769",1
"4264","bothroponera kruegeri",6,0.482005537618477,0.280283248201836,0.114425156924058,128.918951717216,73.1937819384066,29.8812363489393,122.386560342418,72.5998383399772,29.6387598902485,117.024765477907,70.3169504601096,28.7067748159719,NA,NA,NA,NA,NA,NA,"0","0","0","0.0279631114433302","0.0684953546567403","0.0279631114433302","0.010729368802993","0.0262814788294692","0.010729368802993","0.0579397563588501","0.0594711672120654","0.0242790023462162","0.0442931586827013","0.0524065978039183","0.0213949039624769","0.494430931060507","0.287042787477953","0.117184727277856","0","0","0","0","0","0","0","0","0",24.7752085471018,13.5077211897209,5.51450408376607,1586,"13.5077211897209","5.51450408376607",1
"4265","ooceraea papuana",3,0.353352037861257,0.0312561636407354,0.0180457544918136,108.426268397451,14.2033025745105,8.20028056477535,81.7049085385361,8.75628859057299,5.05544557486937,71.7832709117905,4.91342271797455,2.83676592886503,NA,NA,NA,NA,NA,NA,"0.0792760052720982","0.0686558919032847","0.0396384976718153","0.105872926707591","0.0923075939349826","0.0532938142066089","0","0","0","0.269765155380588","0.152743656607518","0.0881865912593583","0.250437560267245","0.134462001678643","0.0776316728649404","0.574798947460978","0.0556992257823942","0.032157962999119","0","0","0","0","0","0","0","0","0",25.3496611947562,7.25782708265434,4.19030841990224,2602.33333333333,"7.25782708265434","4.19030841990224",1
"4266","iridomyrmex victorianus",3,0.369272349956814,0.0838229584363502,0.0483952076174976,107.099594010623,23.8371031924407,13.7623579448565,92.7964751578315,24.052238518475,13.8865663832547,80.2285648223813,21.748796893459,12.556673740989,NA,NA,NA,NA,NA,NA,"0.0438722155868407","0.0759889064370233","0.0438722155868407","0.0607059052625802","0.09705612245673","0.0560353784268944","0","0","0","0.199014011600142","0.176942825032162","0.102157987663491","0.189848593809703","0.164565933402941","0.0950121859496299","0.576077122919241","0.094868292381764","0.0547722341441716","0","0","0","0","0","0","0","0","0",25.5992835028796,5.57322565077985,3.21770332973227,1414.33333333333,"5.57322565077985","3.21770332973227",1
"4267","dolichoderus monoceros",3,0.338686290720298,0.040604388720589,0.0234429547581123,94.5704881548444,16.5980558373069,9.58289200569358,83.9578956820921,8.05138668717788,4.64847027119192,78.1595201125075,6.75936241286863,3.90251970861994,NA,NA,NA,NA,NA,NA,"0.00247092426796932","0.00427976637377779","0.00247092426796932","0.0243801823306086","0.042227714494407","0.0243801823306086","0","0","0","0.134732903994972","0.138464057805957","0.0799422610473569","0.127837673072926","0.131531604354235","0.0759398071808609","0.629135340569238","0.0650904150482624","0.0375799686497787","0","0","0","0","0","0","0","0","0",34.6557213521366,2.09057230408404,1.2069924825233,1599.33333333333,"2.09057230408404","1.2069924825233",1
"4268","aphaenogaster patruelis",4,0.409759133311562,0.0591897727351515,0.0295948863675758,120.835376648263,24.6613896278889,12.3306948139444,99.398712438581,13.6794843297149,6.83974216485746,88.1417813406339,6.63398214103099,3.3169910705155,NA,NA,NA,NA,NA,NA,"0.0656540727044541","0.0590262755384009","0.0295131377692005","0.102385858989624","0.104256476272881","0.0521282381364403","0.0139235397837037","0.0278470795674073","0.0139235397837037","0.223328362887497","0.135672444888057","0.0678362224440287","0.18837524438188","0.101465647811099","0.0507328239055495","0.52613577784995","0.096711331874074","0.048355665937037","0","0","0","0","0","0","0","0","0",31.9500686279026,6.15257901079856,3.07628950539928,1693.25,"6.15257901079856","3.07628950539928",2
"4269","eciton rapax",4,0.315905658604845,0.072575692734446,0.036287846367223,85.8814556795012,19.430140969523,9.71507048476148,76.7767211773354,17.1063913303917,8.55319566519584,75.2304302089699,17.6987406665632,8.84937033328161,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0402152883832073","0.0417217884192682","0.0208608942096341","0.0535856097411871","0.0505880275966671","0.0252940137983336","0.663209977727446","0.0761966312530312","0.0380983156265156","0","0","0","0","0","0","0","0","0",22.6111734449775,6.44615230885119,3.22307615442559,2147.25,"6.44615230885119","3.22307615442559",1
"4270","temnothorax emmae",4,0.327904157492564,0.025068533189589,0.0125342665947945,98.3332221380163,8.62328363222345,4.31164181611172,75.7522562731576,8.9210014854066,4.4605007427033,68.8978981831912,13.2980064901207,6.64900324506037,NA,NA,NA,NA,NA,NA,"0.055817567749485","0.0936106834951922","0.0468053417475961","0.0630129868419285","0.10210178455255","0.051050892276275","0","0","0","0.221535143124677","0.179314959829279","0.0896574799146394","0.216368515294211","0.168739879372388","0.084369939686194","0.614379521027387","0.033816798557739","0.0169083992788695","0","0","0","0","0","0","0","0","0",22.757214399678,3.49901192964471,1.74950596482236,2632.5,"3.49901192964471","1.74950596482236",1
"4271","pheidole senex",6,0.355000407892626,0.0538289799427637,0.0219755890390468,109.820415238758,18.55323880177,7.57432802339043,80.1519383474696,14.0419025662103,5.73258271751548,71.6157183431443,14.7751620585211,6.03193465171779,NA,NA,NA,NA,NA,NA,"0.111411206296532","0.101586146826499","0.0414723707767293","0.108293899065978","0.0986477736646763","0.0402727849566702","0","0","0","0.270285373671989","0.165587843164584","0.0676009538935395","0.246197037698565","0.152600603619141","0.0622989355512677","0.569331704946046","0.0727577992226277","0.0297032471505507","0","0","0","0","0","0","0","0","0",30.4556761607926,13.9920006632328,5.71221035093404,2335.5,"13.9920006632328","5.71221035093404",1
"4272","cryptopone butteli",5,0.499912053609903,0.0342614423824599,0.0153221828348745,171.057960169003,13.9222390424645,6.22621457959045,125.570970610941,14.2354009023892,6.36626482094082,83.8971871720476,12.1269668520782,5.42334444842669,NA,NA,NA,NA,NA,NA,"0.234785307070587","0.0790225682361865","0.0353399668665457","0.400529124555133","0.0949589006142109","0.0424669113684044","0.203201107885338","0.0982376946487559","0.0439332326374971","0.468204140794754","0.0757279584928703","0.0338665725974681","0.34230975703243","0.0585867323756367","0.0262007832343023","0.329184469925479","0.054597015852802","0.0244165277630998","0","0","0","0","0","0","0","0","0",21.6963037017167,4.28002678776247,1.91408616859139,1501.4,"4.28002678776247","1.91408616859139",1
"4273","aphaenogaster tennesseensis",3,0.409703393132989,0.0874256564987766,0.0504752263136485,137.788002153806,41.6172168544919,24.0277113538639,90.8117739168432,20.4586438294688,11.8118035221985,71.1607283440181,15.8399230242928,9.14518382201841,NA,NA,NA,NA,NA,NA,"0.227590158472646","0.16152983688405","0.0932592948071628","0.240830345917584","0.250050331772191","0.14436662635963","0.0743866337116487","0.128841428992591","0.0743866337116487","0.377085316355038","0.174690065591385","0.100857356393939","0.305779041071899","0.116813500112932","0.0674423057351837","0.459654893514486","0.1632047719784","0.0942263190347605","0","0","0","0","0","0","0","0","0",24.3440982714643,5.42342140643032,3.13121380893132,1363.66666666667,"5.42342140643032","3.13121380893132",1
"4274","pheidole moerens",3,0.527801455094024,0.115926946136009,0.066930453557956,172.744990527412,38.831145542857,22.41917233211,141.85991300505,44.5754491361258,25.7356475579907,96.4337515705403,20.6850655278905,11.9425281507326,NA,NA,NA,NA,NA,NA,"0.119766035970015","0.0513557967278566","0.0296502830652757","0.321172708311572","0.0852520355285851","0.0492202856613922","0.210811241267073","0.187584019769529","0.10830168430961","0.373481354052419","0.02891764160118","0.0166956081627704","0.26496236942168","0.0776381000391265","0.0448243779569608","0.322568664598384","0.152279002128851","0.0879183228710196","0","0","0","0","0","0","0","0","0",26.5367824759068,9.18722732507961,5.304248169241,1671.66666666667,"9.18722732507961","5.304248169241",1
"4275","formica opaciventris",3,0.509324031531437,0.0400719379714487,0.0231355441747659,166.314075658939,20.0733487457224,11.58935330188,120.599263945688,12.1497155453207,7.01464154066829,93.4411804220944,15.7692762058631,9.10439586238064,NA,NA,NA,NA,NA,NA,"0.23499952974366","0.101932104307118","0.0588505278607796","0.316764727363841","0.150232824191062","0.0867369614878274","0.0838047663906571","0.123613611765162","0.0713683520281182","0.386886262656283","0.110638907522471","0.063877403040945","0.279898031563369","0.0786919873517696","0.0454328400806108","0.347787938592397","0.0787190146891072","0.0454484443210982","0","0","0","0","0","0","0","0","0",20.5322590206822,4.92390249083775,2.84281642854864,1626.33333333333,"4.92390249083775","2.84281642854864",1
"4276","pheidole clementensis",6,0.324611623774094,0.0819067826254423,0.0334383039842321,108.926231967072,40.0763414957856,16.3610979037004,73.232553904365,19.0987828985686,7.79704546828111,56.6256961577156,8.41139108890885,3.43393603247001,NA,NA,NA,NA,NA,NA,"0.145619550351632","0.165467747839897","0.0675519251825434","0.175056747754044","0.218333135318054","0.0891341292452106","0.0441211868017686","0.108074394510353","0.0441211868017686","0.36600466778802","0.16514523577626","0.0674202601839098","0.334817102916869","0.0997402573002171","0.0407187895332395","0.572838306011481","0.157162123512885","0.0641611682498056","0","0","0","0","0","0","0","0","0",30.3250599961451,12.6520225760227,5.16516658757148,2221.33333333333,"12.6520225760227","5.16516658757148",1
"4277","temnothorax allardycei",3,0.581123761249788,0.0756510408960024,0.0436771488257824,182.998059026043,22.7266198800069,13.1212201054923,149.707905367607,20.8555642601472,12.0409656396975,113.375059211349,16.1205011826295,9.3071756972628,NA,NA,NA,NA,NA,NA,"0.140259853088589","0.0196258367622329","0.0113309821377468","0.315755127977206","0.0365483218521222","0.0211011834597518","0.164773028778057","0.0415174705215871","0.0239701227817107","0.339999343845107","0.0409904710699426","0.0236658595064409","0.221834677716978","0.0612307118268721","0.035351567955917","0.282360552839047","0.089123999529439","0.0514557651195777","0","0","0","0","0","0","0","0","0",29.3843578737332,2.11353644306471,1.22025083434549,2268,"2.11353644306471","1.22025083434549",1
"4278","crematogaster popohana",3,0.46965367029427,0.115105181851078,0.0664560077268406,129.852565475183,22.6234965214406,13.0616818066643,111.775422643698,31.6649415667324,18.2817625374267,109.670806374894,39.7402339961245,22.9440347953212,NA,NA,NA,NA,NA,NA,"0.0606775696456971","0.0713417643289429","0.041189186839778","0.0474486274075347","0.0659158700863712","0.0380565453382348","0","0","0","0.150686426191014","0.131057747750138","0.0756662259429281","0.127767834530965","0.111324817946275","0.0642734136087678","0.477437399616876","0.10217312814255","0.0589896830370476","0","0","0","0","0","0","0","0","0",37.1396935686006,14.7572057230319,8.52007669667914,1603.66666666667,"14.7572057230319","8.52007669667914",1
